Feature ID	Taxon	Confidence
9c27dd8f36a8c12fd044016f9ab6eddd	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_carnescens	0.9854358680415731
2bcc7540e9815d6276b04a5d086ccf1c	k__Fungi	1.000000000000002
822b87d620beb3c8b784bcc45bfc911c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.8837277846538556
8c9af2dabad2da18f7aed0c8ec4f8f68	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__unidentified;s__unidentified	0.9167719659728608
f2edd3396a68187b175af0637f229655	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_inositophila	0.9912682434971816
cc1c4bbab80153d8bb96e4c1225e97e4	k__Fungi	1.0000000000000042
af72b039b333992f5bb6775bfae60819	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_thailandicum	0.8907475531744339
c28be9cfd99190e1f3eaa15a35b9d804	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Articulospora;s__Articulospora_proliferata	0.9999993577169806
a06ab737fc836588570733b0c720ee0c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9962687146729795
80745acdf0344687570f0bba5ef9badc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9966547249671287
033a786a85965e39cee7f596c4a6fea0	k__Fungi	1.0000000000000109
29db129029d199e78f881d5f1ea5f54d	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_taiwanensis	0.9992036318269073
8a646b200564526bd097ab2d3f11a340	k__Fungi;p__Ascomycota	0.7299002503061709
0f0348d035172ea58b6cbea2fdfedaea	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.9999330247220706
4721a09c5375661755af9137baea2165	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Uwebraunia;s__Uwebraunia_communis	0.7932354291901176
e9253006cb1fd81e77a1b0370dd8e2f4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9999962293254406
5e04176399add090e5aa368d7e16c7a8	k__Fungi	0.999999999999996
e2085dc4eaa73379f890c58cb197f6e8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.8648589605453436
810dcee3996cd80d3a5f113021264105	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.869603404345434
900720ee76df287e27f910dd9af9e925	k__Fungi;p__Ascomycota	0.7494023510019208
25c711413d96668d13b1efc6937067ed	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9999792992283043
5c1f70b0c89a8aa01249d65a8eb73467	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_hungarica	0.9078204281030836
f3b9131007ad6ed8d3467c128575057e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_coprosmae	0.9993968066162552
45ca6bc45cdc893373657901fe407574	k__Fungi	1.000000000000006
4829c2d4372d4fb5805fe35d89730c38	k__Fungi	1.0000000000000115
c46dcf095182930c943826d076ec0dc2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.9001532706618217
e52ee434e8d54377c39d4555f3d9c154	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.9720932864416241
2bb2acff0f4baf8d741dc03505828b4e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae	0.9497625442907313
629646d14752c028d8f82dd53e2efc1e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9937823145352538
c01205df546a8e484f530119fe94cb9a	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.9997702162718557
5d2a2bc3d07972fecc50ea76ee07f883	k__Fungi	0.9999999999999877
3f0b7e915d5d93f2cb5021d6735710e8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Herpotrichia;s__Herpotrichia_parasitica	0.9327080959835307
9978f444a79afdc114e58e5520036b9c	k__Fungi	0.9999999999999893
fd83b241f5a03114a654f5e08dc7c350	k__Fungi	1.0000000000000098
f7a3849feed8fbd428d0d3808df05714	k__Fungi	1.000000000000003
09cb33fcaeb6f93cda486043ddfdeae3	k__Fungi	0.9999999999999958
68cf49fbcc69f40db9cc242e9226242a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae	0.999928322448886
c9d5a16b7f60826240cf10342b4accaa	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae	0.9987004643450039
de72b6f78225074cb2eb8fd4cbf0ba43	k__Fungi	0.9999999999999898
be95d5b6c7b08fa41c5e71a495453739	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9619539234032658
ccb665584b0ec7f6cb89b99ec6c46212	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9936176719813814
359323ac9ef63e942afd7bae1ed18fae	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9635941132596039
43a0b973c9cb7bdec5e30f5f5c7e85aa	k__Fungi;p__Basidiomycota	0.8382722434281294
42895a01f30df24cfa2b66440c54d207	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.9999764910899805
410251c041eda0fb25a9eb57a86db553	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__unidentified	0.9298194707395275
d5e612f7793c33b177a457d173f4e077	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Alatosessilispora	0.9607958445287197
4d91435ae872f24c36f9e41bf976967d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__Neosetophoma_rosarum	0.9400040825475506
977ea562a62a06fb0189253192bb0618	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__unidentified	0.8056312132760975
5a124524b7585ee24825106fa6b4c20b	k__Fungi	1.000000000000004
6c324252ebb41487cab193baa478f2f8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_eucalypti	0.9890312622869885
e65146610e3f29265adad1b85e2d4d2f	k__Fungi	1.0000000000000007
c7976d63f50391915ef29b473b2630f8	k__Fungi	0.9999999999999869
71f325f4d49ab19a9a60007f44128472	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7141046687188959
1149d1ef136d3efd9f3c525ae7ed7b25	k__Fungi	0.9999999999999869
48b6fc932ad0e0f33f666fb7d114e815	k__Fungi;p__Ascomycota	0.7256606961701199
28203f78549ea1268e55592f56b76b9e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora;s__Sclerostagonospora_rosae	0.8197212177102201
bc7ee260dde05a36a37cbe422306db6f	k__Fungi	1.0000000000000027
4f815a1e4c7a3974ecfcc5579d479428	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Seimatosporium	0.9913625744698764
a3b5a6cbc6568a9b1c7ec1dea457594b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Pestalotiopsis	0.9999397784229742
001c15283509f2515a157d578a0de9e2	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_taiwanensis	0.9995276795245257
8c0d3b50bc0cb63cae22629b15ae0f9b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.9992797511236379
4794a8afe6c280e400b86951906a840b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.8882378579003999
7ad3336801e6e48aa458e8ca42a00f5b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9999837219300315
389b40dfcabc58785cbc71fc55928abb	k__Fungi;p__Basidiomycota	0.7590606501214434
3e86e33987d394f892a21ddcfdc3b9f0	k__Fungi	0.999999999999994
7512aa5efa25fa4fa3deba0f15afb334	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__Orbilia_aristata	0.9976253399101433
fefa4bdc20091949f44e55dde7eb3d5a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Resupinatus;s__unidentified	0.9999999993467839
6dee82a9e8eea4e83a5ec175622b99d7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9014313114829681
e5c404d705a69465fd7e1d8ee77383b1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_luteola	0.9976923524748408
a7f7b68d7364f49a367dc1553f005315	k__Fungi	1.0000000000000053
649bd4a0760de20dfb1c662d3a051bf8	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_communis	0.980002297428973
31738a25c7c7d434ca328a65096e9ef8	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	0.993576309125489
71bcf691cf83ded0fee2ca306ee3cc4b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_eucalypti	0.9680653852653303
2c1405a55edb876784479102c217d93b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_eucalypti	0.9693018803457303
b6a0318b373eca9770aaaa7c70ee11ca	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae	0.9999936316489046
ce00245166d98e67ab26610bf801e3cf	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_eucalypti	0.9153372903284609
0658c0ff05d0bf4406d388ec08021235	k__Fungi	1.0000000000000158
d8f3620e40f0a8359442e6dba91061e8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.7155404951544038
332d933afe73e420d3d4110437d0684a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9635240714757205
be4b2b94cb8ac86fa7b31d24eef12a15	k__Fungi	0.9999999999999978
89fbacb99a67b12ffdcfa06f2840a4d7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Wojnowiciella	0.9999812867654991
fea5980cdf6658b976e4afc9d7693ed3	k__Fungi	1.00000000000001
676ce85ee94632f0627bb5ebcd108af9	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_changbaiensis	0.9879664326482499
3ca65373fef35216c0c8b2a5082434ea	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Bannoa;s__Bannoa_ogasawarensis	0.821014894055419
3064d39a3ea8a6b4d94194fce490b786	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.8904232894231862
489e9a3f2fd5aae8c5f66cc5220a6341	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Alatosessilispora;s__Alatosessilispora_bibrachiata	0.8589326620198309
ff227e240c8a847a2dbcada31e9a52df	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.9633124186257939
cf10c85924d3b1e912111fe156d5976f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta	0.9988398272992476
ce292842040530d5bd0a8c0cdb3d9b87	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Pestalotiopsis	0.9999998136349113
3c4dfcf8e72dd96d144b548777787bbb	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.7688021118951838
1eeff532dcdd388c13375de881f58fde	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Daldinia;s__unidentified	0.7641986676658514
be8b2e2d04f8d8fe4aa6a98a7be4628e	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_yunnanense	0.9948727986511633
a9307381f3ebfe8d1944bf5999c9524f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora	0.9999873786915001
d194e80adc4746dddb4c5843677a8d59	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__unidentified;s__unidentified	0.9731587717611193
9ae7d406528fbf9947fecd50f2891e26	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_coprosmae	0.9995001827046759
c3e345c1eb0dae82f22637d2e4d3135b	k__Fungi;p__Basidiomycota	0.8232006387781817
96e724cf57ac0249a02d9773b0f690d2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_delicatulum	0.9629429530102798
6b9512e19dc17cb448c3705f7a9a0bd9	k__Fungi	1.0000000000000047
4235dd032c57e1953052701128aa2f51	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.999971289110655
7adb9372d93e6c8be53d7df6e6979577	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.8397164932810489
09ec96f06dede29769665b5f41ac62ab	k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8333044844973476
774d0c3ba59c92a5755d8ff1abf65fc1	k__Fungi	0.9999999999999986
7145a08b80bc77f6882e1ba1a46818d5	k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7603546784122399
c6f0dee570b601f60544ecc6016e24e5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Alatosessilispora;s__Alatosessilispora_bibrachiata	0.8351458142228826
467b42be6b741a4b8682a5f51a955324	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Aleurobotrys;s__unidentified	0.999999999979778
bad0049a6c6cd66783e986d8d372ae64	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Retiarius;s__unidentified	0.977317190580857
e693a75fa5e6e33a47f60ee4345bdd0b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9970595424118555
4cfd55df8b919492c0c8975976e6f889	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae	0.8193485447228778
89f11b025080e5f88a927d352e4518b4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__unidentified	0.7658152936397409
dfc031ede21496bb6e278f5c23f37e43	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.7808399699882084
d50601a6f823f03a7ea8ef519f685d6c	k__Fungi	0.9999999999999947
e7b4d58acec15d97bab2d73de797dec2	k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7087102639463959
b8f247d3ee3f8c7bdb06417965d31112	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0.911957687586564
73222e8bf06b8c7b2a0ee5552a22475a	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_coprosmae	0.9994147557351184
e97c3aef8ac6ff5fabcb27ebd775e33f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.9881267533870381
398860470907dcf13ffa0a8d93c1a64b	k__Fungi	0.9999999999999916
9256a82025d6d988793c28a9406dfc40	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__Neosetophoma_samararum	0.8553961054670502
df9c99a3ad960ddcf99ff39c4b3f6dd5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta	0.9984283117321926
32aa840cdecefe0ce77a6cc500ba590a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__unidentified	0.8125621617021341
b97b24fd2c932bff93af1f02d2187e2b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta;s__Neoascochyta_desmazieri	0.9954828761497714
b833b0d1e6c9eded4904066d25cad271	k__Fungi	1.0000000000000142
0248d7cdf452d31a3d2bbae47a8e48a3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae	0.9934189555834573
f4bedfaae0f524b3d3f9dad8b2ca68d7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9999694951783428
e515de362347668b62d104392095ab72	k__Fungi	0.9999999999999964
d030a74bd99df15dc5df6df7aaa3da4d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_sinensis	0.9693194640701258
2e5cc4caebd2ad5645a9e4ecf663ffc0	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_babjevae	0.9983707711724734
6b78e9a2767af3f8cf9843a7d7ad076c	k__Fungi	1.0000000000000073
abb07a04b6a6ca3662f78087f4f22146	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.8953008682078827
3272c039c82d77eb2627373bd813deb8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Phlebiopsis	0.9841339208966122
62c39d9d0299c01b54358dcd096da8b7	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	0.990214274252479
e657d2b5696f388ee775549dc9ca81d8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_pseudorobusta	0.7223519656926629
121caff28916aabdc5bf6658fdda2711	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9992054999042723
43cb1571f4d49fabefba27ea9c588082	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9999912802127654
bd89d55922f2b5e419402d5154207bb8	k__Fungi	0.9999999999999952
ae7c3e057782c7bf06eea1ff18f08902	k__Fungi	1.0000000000000064
ac7d4769d5f9275392c9d87b9e574a0f	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Erysiphe;s__Erysiphe_necator	0.9999999775213271
fe07ab4281b7ebe40c297642571c7c3d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Seimatosporium	0.9953374169725443
be64e4ebbb0f172ababb62a6fa7362b0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Geastrumia;s__Geastrumia_polystigmatis	0.9999999599526327
228f7ea6d6df4cd4178bd72efe929599	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__unidentified	0.9997873361374329
c493196a7260af9c3c59ae64081c52df	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_coprosmae	0.9999200702468823
1fe62c5ce46790aa67b1289cd16a9005	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae	0.9977359716363886
dde6488da73b0cfe3413da6c34baf68f	k__Fungi	0.9999999999999887
8c80cbd4674b3e3598c6ea3b515c2f10	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.8342676110746795
dea5f75b60b8184f9235d2fd2a28e674	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Parapyrenochaeta;s__unidentified	0.9999994760898212
087dd942b34bdcb4b9979704a38d33e0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Genolevuria;s__Genolevuria_amylolytica	0.9996668386039621
4723e0793d9ec9daf5ef6d91647170e2	k__Fungi	1.0000000000000113
68b78f04b4a071a4f57c50ae42bd87ae	k__Fungi	0.9999999999999927
58c87ace06af6f5b620828a2c16539d2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae	0.9999189731684497
0beadc882cebec1d144ade2036b89008	k__Fungi	0.9999999999999977
19c347e6fad0f5eebaadffb69617cb49	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_inositophila	0.990079524951568
0226a53e207d672c63b31d7298cb6ddf	k__Fungi;p__Basidiomycota	0.705677370086695
7f2a99f84169c49454562237cb2862af	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_hasegawianum	0.7393397518792854
b98e43190e3fe0fe7332a576d1995b61	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_coprosmae	0.999963494749963
9868d19ce3cd2b7fcdf21840f71cb96c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.8239919386940814
087e4d350aefd6163ecf10c9679a6558	k__Fungi	1.0000000000000042
11c22e217ff15830cecaaf2478bdce3c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Pseudolophiostoma;s__Pseudolophiostoma_vitigenum	0.99668017265986
f96fa724eee2a9ac052277f607c3a353	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Dissoconium	0.999999997441303
3465621ad68a481d52cd43d043e0dd5f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Daldinia;s__unidentified	0.9224155325219097
f8c6c97c46729e0104c97cfb91c35f7a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Exserohilum;s__Exserohilum_turcicum	0.9999906595558434
e0e10582800a8228b5b098ee5d286a23	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.9845751859347962
de8dedce187db9484758dbee184f787b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9998841034264847
57419d2c1d24770225c93c2fc1a5f33c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_rhaphiolepidis	0.9842817208268441
9f21941f31f15db5a1f5ebfe3226a9b2	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_cryoxerica	0.9287034836786325
ba1b6494bb010804deeee560538cb256	k__Fungi	1.000000000000012
b4f70eb74b2913dd01c72f44c14444ae	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9995754736627404
5a549bcf56675f60ca51d7e307df6bef	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraconiothyrium	0.9633366319700144
7765cd1e1f63b3939da7844f814de691	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__unidentified	0.9212962848083595
bdbc05c93e7bfae20190ab9c438ce2a2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii	0.8038373716738627
71f0d18ea6df91c3489477b644648b83	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_inositophila	0.7712804222845407
9034c04bdd6ccb0cb9d2763474da7c78	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_babjevae	0.8978257985135834
8350c7496b89fb88d76ae608c0a8c945	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_foliicola	0.7934136548087518
